City,Comments,Country,Date Posted,Duration,Lat,Long,Name,Shape,ss status
hull (uk/england),SMALL OBJECT DARK GREY TO BLACK APPROX 18 - 24 INCHES ACROSS ABOUT 12 INCHES IN HEIGHT WAS STATIONARY AT ABOUT 40 FEET IN THE AIR S,gb,07/12/2006 00:00,1200,53.716667,-0.333333,16321-gb-egg,egg,Pending
london (uk/england),AT NIGHT APPROXIMATELY 20-25 OVAL SHAPED ORANGE OBJECTS FLEW ACROSS THE SKY SLOWLY STOPPED FOR ABOUT 1 MINUTE BEFORE FLYING SOUTH AN,gb,07/12/2006 00:00,180,51.514125,-0.093689,16361-gb-oval,oval,Active
coventry (uk/england),line of light Sleigh,gb,07/12/2006 00:00,300,52.416667,-1.55,16229-gb-Sleigh,Sleigh,Pending
chesterfield (uk england),2 amber coloured lights sighted over claycross in the east midlands in england,gb,07/12/2006 00:00,600,53.25,-1.416667,16237-gb-light,light,Pending
coventry (uk/england),Seven orange lights following each other,gb,07/12/2006 00:00,240,52.416667,-1.55,16228-gb-light,light,Active
swindon (uk/england),3 reddish/orange diffused lights in the configuaration of an imperial star destroyer,gb,07/12/2006 00:00,30,51.516667,-1.783333,16225-gb-triangle,triangle,Active
grimsby (uk/england),Driving back from a fireworks display along the A16 which is a poorly lit road saw 3 objects which looked like candle flames globula,gb,07/12/2006 00:00,300,53.533333,-0.05,16224-gb-light,light,Closed
swindon (uk/england),A shocking and unexplainable sighting - perhaps a major sighting event.,gb,07/12/2006 00:00,14400,51.516667,-1.783333,16223-gb-cigar,cigar,Closed
swindon (uk/england),a POSSIBLE major Sleigh sighting in the Swindon area of wiltshire UK,gb,07/12/2006 00:00,14400,51.516667,-1.783333,16222-gb-Sleigh,Sleigh,Pending
llandudno (uk/wales),silver cigar shaped craft daylight llanduno north wales,gb,07/12/2006 00:00,60,53.333333,-3.833333,16145-gb-cigar,cigar,Active
nottingham (uk/england),Flashes Over Nottingham,gb,07/12/2006 00:00,60,52.966667,-1.166667,16128-gb-flash,flash,Active
stevenage (uk/england),Mazing,gb,07/12/2006 00:00,240,51.916667,-0.216667,16135-gb-triangle,triangle,Pending
london (uk/england),Intense light over East London 24th Novemeber 06,gb,07/12/2006 00:00,2,51.514125,-0.093689,16119-gb-flash,flash,Pending
norwich (norfold) (uk/england),the 3 discs travelled in a circle and turned to sparks,gb,07/12/2006 00:00,90,52.633333,1.3,16125-gb-disk,disk,Active
newcastle (uk/england),Diamond shape in Sky,gb,07/12/2006 00:00,30,54.2,-5.883333,16106-gb-sphere,sphere,Closed
kirkcaldy (uk/scotland),long white line like shooting star but slow and thicker and same shape viewed from kirkcaldy scotland,gb,07/12/2006 00:00,3600,56.116667,-3.166667,16114-gb-light,light,Pending
trowbridge (uk/england),U.F.O.sighting in Wiltshire,gb,07/12/2006 00:00,600,51.318889,-2.208611,16032-gb-circle,circle,Active
newmarket (uk/england),strange interference,gb,07/12/2006 00:00,30,53.3,-3.383333,16078-gb-other,other,Closed
doncaster (uk/england),Balls of light apearing zig zagging up and down growing shrinking and then disapearing.,gb,07/12/2006 00:00,0,53.533333,-1.116667,15988-gb-light,light,Active
brighton (uk/england),Four bright lights in a loose sleigh,gb,07/12/2006 00:00,300,50.833333,-0.15,16052-gb-Sleigh,Sleigh,Active
london (uk/england),5 cigar shaped objects dancing over the london area,gb,07/12/2006 00:00,0,51.514125,-0.093689,15992-gb-cigar,cigar,Active
fife (uk/england),reflected cloud white glowing lights randomly apearing and spinning around a center piont and reversing,gb,11/10/2005 00:00,18000,56.25,-3.166667,15817-gb-light,light,Active
doncaster (uk/england),fast moving red ball of light.,gb,07/12/2006 00:00,0,53.533333,-1.116667,15951-gb-light,light,Pending
london (uk/england),i saw a helecopter and plane then three round balls around the plane in a v formaton,gb,11/10/2005 00:00,60,51.514125,-0.093689,15471-gb-circle,circle,Active
nottingham (uk/england),Sleigh sighting Nottingham England.Bright light eventually appeared to grow and change shape b4 vanishing,gb,11/10/2005 00:00,180,52.966667,-1.166667,15707-gb-Sleigh,Sleigh,Pending
coventry (uk/england),large arrow-shaped craft over Coventry UK,gb,11/10/2005 00:00,10,52.416667,-1.55,15463-gb-chevron,chevron,Active
plymouth (uk/england),i have video of a type of orb like light on my mobile do you have a number i can send it on too,gb,11/10/2005 00:00,60,50.396389,-4.138611,15466-gb-Sleigh,Sleigh,Pending
harrow on the hill (uk/england),Silver dome shape object,gb,11/10/2005 00:00,0,51.566667,-0.333333,15453-gb-other,other,Pending
london (uk/england),3 stars moving in the shape of a triangle,gb,11/10/2005 00:00,60,51.514125,-0.093689,15458-gb-triangle,triangle,Active
mansfield (uk/england),Scary.,gb,11/10/2005 00:00,300,53.133333,-1.2,15422-gb-disk,disk,Pending
essex (uk/england),ball of orange light moving and disappearing then reappearing.,gb,11/10/2005 00:00,600,51.833333,0.583333,15456-gb-circle,circle,Pending
derby (uk/england),High spead Sleigh sigting.,gb,11/10/2005 00:00,30,53.166667,-1.583333,15401-gb-Sleigh,Sleigh,Active
shoreham-by-sea (uk/england),Well we saw a bright light with a disk shape underneath. And then a ladder seemed to be coming out but then went back inside the craft,gb,11/10/2005 00:00,60,50.833333,-0.233333,15265-gb-disk,disk,Closed
broadway (uk/england),bright red lights and fast,gb,11/10/2005 00:00,2,51.764722,-4.472778,15425-gb-Sleigh,Sleigh,Active
swindon (uk/england),As above,gb,11/10/2005 00:00,0,51.516667,-1.783333,15244-gb-triangle,triangle,Closed
doncaster (south yorkshire) (uk/england),I saw a light in the sky with a smaller light orbiting it moving strangely.,gb,11/10/2005 00:00,600,53.533333,-1.116667,15410-gb-sphere,sphere,Pending
falkirk (uk/scotland),stange long light in a vertical position hi in the sky,gb,11/10/2005 00:00,30,56,-3.75,15233-gb-light,light,Pending
wakefield (uk/england),silver disc very high up in the sky west yorkshire england,gb,11/10/2005 00:00,300,53.7,-1.483333,15390-gb-disk,disk,Active
buxton (uk/england),3 satellite looking objects moving close together,gb,11/10/2005 00:00,240,52.75,1.3,15117-gb-light,light,Active
london (northwest) (uk/england),Object dissappeared into what may have been outer space.,gb,11/10/2005 00:00,25,51.514125,-0.093689,15267-gb-light,light,Closed
coventry (uk/england),Two spherical flashing objects over Coventry UK,gb,11/10/2005 00:00,1800,52.416667,-1.55,15258-gb-sphere,sphere,Active
hartlepool (uk/england),Cylindrical object performing complex maneuvers then accelerating at great speed out of my sight.,gb,11/05/2005 00:00,120,54.686111,-1.2125,14977-gb-cylinder,cylinder,Pending
london (uk/london),I have this craft on tape IF YOU WISH TO HAVE A COPY OF IT,gb,11/10/2005 00:00,240,51.514125,-0.093689,15237-gb-disk,disk,Pending
barnsley (uk/england),scared the poo out of my cat.........and me........,gb,11/05/2005 00:00,30,51.733333,-1.883333,14907-gb-light,light,Active
arbroath (uk/scotland),white lighted circular craft that moved at speed and was behind clouds,gb,11/10/2005 00:00,600,56.55,-2.583333,15214-gb-circle,circle,Active
glasgow (uk/scotland),Moving star,gb,11/05/2005 00:00,600,55.833333,-4.25,14868-gb-other,other,Active
nottingham (uk/england),Summer 1984 Cigar Shaped Craft seen in Nottingham U.K.,gb,11/05/2005 00:00,300,52.966667,-1.166667,15037-gb-cigar,cigar,Pending
london (uk/england),3 bright red dancing lights,gb,11/05/2005 00:00,60,51.514125,-0.093689,14981-gb-Sleigh,Sleigh,Active
london (uk/england),Circle shaped object silently flew over I would of guessed it was sleigh shaped if I had seen it from another angle.,gb,11/05/2005 00:00,5,51.514125,-0.093689,14774-gb-Sleigh,Sleigh,Closed
wakefield (uk/england),me and my cousen were walking home from a fishshop when we stopped to look at what we assumed to b some srt of shooting star. seconds l,gb,11/05/2005 00:00,180,53.7,-1.483333,14968-gb-triangle,triangle,Pending
newbury (uk/england),craft with 4 lights wooooooood over the skies nearby,gb,11/05/2005 00:00,10,51.4,-1.316667,14670-gb-circle,circle,Pending
croydon (uk/england),Moving star withiut sound which then vanished for no reason.  ((Sleigh Note:  Possible satellite?  PD)),gb,11/05/2005 00:00,120,51.383333,-0.1,14900-gb-Sleigh,Sleigh,Pending
edinburgh (uk/scotland),2:45 am We observed three white lights very high moving quite fast towards the south.,gb,11/05/2005 00:00,180,55.833333,-3.083333,14631-gb-sleigh,sleigh,Active
berkshire county (uk/england),Several Strange Lights All Spaced Out Evenly In A 5 Mile Radius,gb,11/05/2005 00:00,1200,51.5,-1.25,14856-gb-light,light,Pending
folkestone (uk/england),sleigh shaped object flying slowly and silently with coloured lights moved towards the bright light. I signalled to it,gb,11/05/2005 00:00,3600,51.083333,1.183333,14560-gb-Sleigh,Sleigh,Active
glasgow (uk/scotland)),Large fireball falling through sky at night.,gb,11/05/2005 00:00,60,55.833333,-4.25,14821-gb-fireball,fireball,Active
aylesbury (uk/england),Green glowing meteor-like object streaks across sky and disappears behind tree-line,gb,11/05/2005 00:00,10,51.816667,-0.8,14671-gb-oval,oval,Active
dunstable (uk/england),Cone shaped object,gb,11/01/2005 00:00,900,51.883333,-0.516667,14475-gb-cone,cone,Active
distington (uk/england),BALL OF FIRE,gb,11/05/2005 00:00,2,54.583333,-3.533333,14659-gb-circle,circle,Active
brighton (uk/england),A bright light hovered some distance away for a minute before bursting into 4 or 5 lights and all of them disappearing.,gb,11/01/2005 00:00,60,50.833333,-0.15,14416-gb-light,light,Closed
manchester (uk/england),Large Black Triangle with three Red Lights at each corner about 500 Meters big flew at about 100Feet,gb,11/05/2005 00:00,8,53.5,-2.216667,14598-gb-triangle,triangle,Active
london (mad mile rd. addington) (uk/england),V.fast &amp;bright white &amp; red lights. 4 disc shaped feet things for it to land. Oval and rectangler at different angles.No noise.Very Low,gb,08/11/2005 00:00,1800,51.514125,-0.093689,14340-gb-circle,circle,Active
kidderminster (uk/england),2 orange lights making sudden manouvres in the sky seperating and rejoining.,gb,11/01/2005 00:00,360,52.383333,-2.25,14491-gb-light,light,Active
nottinghamshire (uk/england),fire ball shape object seen in nottinghamshire  time was 22.35 heading south west at speed,gb,08/11/2005 00:00,3,53.166667,-1,14296-gb-fireball,fireball,Pending
oxford (uk/england),silver sparkly object splits into two,gb,11/01/2005 00:00,240,51.75,-1.25,14439-gb-cigar,cigar,Active
birmingham (uk/england),3 white lights flash downward within about 0.3 seconds,gb,11/01/2005 00:00,3,52.466667,-1.916667,14437-gb-flash,flash,Active
london (uk/england),The sky was clear and this large objet was just hovering,gb,08/02/2005 00:00,900,51.514125,-0.093689,14211-gb-circle,circle,Active
waltham abbey (uk/england),hi we let off fireworks to see in the new year as the last one was finishing we noticed three circles of light in a tri-angular forma,gb,11/01/2005 00:00,360,51.683333,0.016667,14359-gb-sphere,sphere,Active
nottingham (uk/england),23:40 Monday 7th Feb 05 - Black triangular craft seen moving across night sky and rising vertically before vanishing.,gb,08/02/2005 00:00,20,52.966667,-1.166667,14198-gb-triangle,triangle,Pending
storrington (uk/england),Two circular objects flew over south of UK high speed high velocity and converging courses.,gb,08/11/2005 00:00,8,50.9,-0.45,14334-gb-circle,circle,Pending
bridlington (uk/england),Bridlington England,gb,08/02/2005 00:00,0,54.095,-0.208056,14160-gb-flash,flash,Closed
gillingham (uk/england),Watching Discovery Science on TV about the Pheonix lights brought to memory an event that happened to me in I think 1970 in either Sept,gb,08/02/2005 00:00,0,51.4,0.566667,14233-gb-chevron,chevron,Active
newport (uk/wales),I was walking home from school and got to the gates of my house. it was a clear blue sky. i looked in the air and saw a cigar shaped cr,gb,08/02/2005 00:00,0,52.016667,-4.833333,14104-gb-cigar,cigar,Closed
hertfordshire (uk/england),Faster than Mach 5 made barely any noise far better technology than ours,gb,08/02/2005 00:00,7200,51.833333,-0.25,14200-gb-triangle,triangle,Active
sheffield (uk/england),Electric Blue Light,gb,08/02/2005 00:00,0,53.366667,-1.5,14180-gb-light,light,Pending
birmingham (uk/england),Had a close encounter with Sleigh which moved silently and seemed to be following and watching me.,gb,05/07/2005 00:00,2400,52.466667,-1.916667,14083-gb-Sleigh,Sleigh,Closed
liverpool (uk/england),flash then bright streak,gb,08/02/2005 00:00,10,53.416667,-3,14108-gb-Sleigh,Sleigh,Closed
braintree (uk/england),two orange balls of light from west to east about one minute behind each other very high,gb,05/07/2005 00:00,600,51.883333,0.566667,14014-gb-fireball,fireball,Active
birmingham (uk/england),I arrived from work quite late parked my van outside my home and as always on a clear cloudless night I look up at the stars. I was loo,gb,08/02/2005 00:00,10,52.466667,-1.916667,14100-gb-Sleigh,Sleigh,Active
fleetwood (uk/england),MOVING LIGHTS IN THE NIGHT SKY NORTHERN ENGLAND UK.,gb,08/02/2005 00:00,1200,53.916667,-3,14089-gb-sleigh,sleigh,Pending
london (uk/england),Flesh textured and dark with lights on side.,gb,05/07/2005 00:00,120,51.514125,-0.093689,13895-gb-egg,egg,Closed
norwich (uk/england),It was very simular to the one on your sight which was seen in Kirkland.  It was a clear night with plenty of stars about and i wa,gb,05/07/2005 00:00,10,52.633333,1.3,14080-gb-triangle,triangle,Active
bournemouth (uk/england),GLOWING EGG SHAPED CRAFT FLIES OVER RESIDENTIAL AREA. BOURNEMOUTH UK,gb,05/07/2005 00:00,90,50.716667,-1.883333,13865-gb-egg,egg,Pending
portsmouth (uk/england),cigar shape craft seen,gb,05/07/2005 00:00,300,50.7967,-1.083333,13906-gb-cigar,cigar,Pending
polegate (uk/england),Hovering object over house,gb,03/11/2005 00:00,240,50.8,0.233333,13785-gb-oval,oval,Pending
london (uk/england),A strange object but no cigar,gb,05/07/2005 00:00,15,51.514125,-0.093689,13882-gb-cigar,cigar,Active
birmingham (uk/england),small oval object floating in the sky (not a balloon),gb,03/11/2005 00:00,60,52.466667,-1.916667,13766-gb-oval,oval,Active
stranraer (uk/scotland),Two objects black in colour with thick red/yellow trails which dissapeared in less than a second.,gb,03/11/2005 00:00,1800,54.9,-5.033333,13829-gb-other,other,Active
manchester (uk/england),triangle shap pattern over my town of swinton manchester england.,gb,03/11/2005 00:00,900,53.5,-2.216667,13675-gb-sleigh,sleigh,Active
leicester (uk/england),low flying below cloud level  large very clearsighting round covered in lights no noise moving about the same speed as a plane,gb,03/11/2005 00:00,10,52.664913,-1.034894,13780-gb-circle,circle,Pending
essex (uk/england),30 orange star like objects hovering above the M25,gb,03/11/2005 00:00,120,51.833333,0.583333,13640-gb-other,other,Pending
london (uk/england),Strange sighting over heathrow airport uk,gb,03/11/2005 00:00,0,51.514125,-0.093689,13746-gb-Sleigh,Sleigh,Closed
bristol (uk/england),it was changing colour  zig zag pattern rapid upward travel.,gb,03/11/2005 00:00,900,51.45,-2.583333,13646-gb-light,light,Active
london (epping) (uk/england),i was with 3 other friends driving down a country lane in london epping the first site was as we were just driving down a rd leading o,gb,02/09/2005 00:00,240,51.514125,-0.093689,13575-gb-changing,changing,Active
colwyn bay (uk/wales north country),Aeroplane which turned into cigar light shape then a circle of red/green light in North Wales UK,gb,03/11/2005 00:00,18000,53.3,-3.75,13627-gb-other,other,Active
cheltenham (uk/england),Orange lights in sky.,gb,02/09/2005 00:00,1200,51.9,-2.083333,13470-gb-light,light,Active
st. austell (uk/england),recently when watching the shuttle flying towards the australin auora which was being filmed live from the shuttle i noticed an object,gb,02/09/2005 00:00,2,50.338333,-4.765833,13554-gb-circle,circle,Active
bradford (uk/england),Metallic baseball sized spere seen in Bradford Yorkshire England,gb,02/09/2005 00:00,5,51,-3.183333,13435-gb-sphere,sphere,Pending
birmingham (uk/england),a green fizzing ball the size of the moon travelling low  and fast in the night sky ..,gb,02/09/2005 00:00,300,52.466667,-1.916667,13467-gb-circle,circle,Active
plymouth (uk/england),2 lights on 1 object very low very slow and making no noise at all.,gb,02/09/2005 00:00,20,50.396389,-4.138611,13388-gb-light,light,Pending
edinburgh (south of) (uk/scotland),8th july 23:20hrs.South of edinburgh.triangular with a front.minutes.witnessed a Sleigh at close quarters.,gb,02/09/2005 00:00,180,55.833333,-3.083333,13399-gb-Sleigh,Sleigh,Closed
birmingham (uk/england),scary,gb,02/09/2005 00:00,3600,52.466667,-1.916667,13274-gb-oval,oval,Closed
south shields (uk/england),Unnoticed fireball travelling towards ground then dissapears behind building never to be seen or mentioned,gb,02/09/2005 00:00,600,54.987778,-1.421389,13317-gb-fireball,fireball,Closed
chippenham (uk/england),strange orange lights in the sky,gb,02/09/2005 00:00,7200,51.46,-2.124722,13229-gb-circle,circle,Pending
london (uk/england),Starlight object moving across sky coming to a complete stop then moving again until it disappear upwards (???),gb,02/09/2005 00:00,600,51.514125,-0.093689,13308-gb-light,light,Active
wigan (uk/england),White small round object travelled across the sky north to south in seconds.Made no sound.,gb,02/09/2005 00:00,5,53.533333,-2.616667,13107-gb-circle,circle,Active
leeds (uk/england),When I was 9 I saw a Sleigh in the sky in 1 place for a few hours,gb,02/09/2005 00:00,14400,53.8,-1.583333,13272-gb-Sleigh,Sleigh,Active
portsmouth (uk/england),orange half diamond shape craft.,gb,02/09/2005 00:00,14,50.7967,-1.083333,13206-gb-diamond,diamond,Active
gravesend (uk/england),the three lights moved horizontal 1/4- 1/2 mile then shot up at great speed at 45 % stiil horizontal,gb,02/09/2005 00:00,20,51.433333,0.366667,12996-gb-triangle,triangle,Pending
bridlington (uk/england),Balls of light,gb,02/09/2005 00:00,600,54.095,-0.208056,13201-gb-light,light,Closed
essex (uk/england),I was being driven home by my ex-boyfriend around about 3am in the morning its November 1993 I was 17 years old then. I live in the,gb,02/09/2005 00:00,180,51.833333,0.583333,12982-gb-triangle,triangle,Active
birmingham (uk/england),a huge roaring sound of some kind of animal sounding much bigger than a lion ..,gb,02/09/2005 00:00,300,52.466667,-1.916667,12992-gb-other,other,Closed
york (uk/england),Fast travelling in sleigh rapid change of trajectory.,gb,02/09/2005 00:00,300,53.954115,-1.064262,12961-gb-Sleigh,Sleigh,Pending
london (uk/england),Me and a friend saw a sphere with a blue light hovering a jet then followed it and chased it away. I heard modem connection sounds,gb,02/09/2005 00:00,180,51.514125,-0.093689,12973-gb-circle,circle,Closed
bristol (uk/england),strange light above woods,gb,12/02/2004 00:00,7200,51.45,-2.583333,12881-gb-light,light,Active
northampton (uk/england),WINTER  97/98 BRIGHT LIGHT TRAVELLING AT HIGH SPEED IN DIFFERENT DIRECTIONS TOWARDS THE EAST LASTED ABOUT 5 SECONDS.,gb,02/09/2005 00:00,5,52.25,-0.883333,12970-gb-Sleigh,Sleigh,Pending
egham (uk/england),light in the sky with peculiar movements,gb,12/02/2004 00:00,300,51.416667,-0.566667,12876-gb-light,light,Active
hamilton (uk/scotland),hovering lightssilent making cloud,gb,02/09/2005 00:00,120,55.766667,-4.033333,12951-gb-cigar,cigar,Active
oxford (uk/england),2 unidentified lights,gb,11/08/2004 00:00,2400,51.75,-1.25,12744-gb-Sleigh,Sleigh,Active
london (uk/england),A TINY BRIGHT OBJECT THAT MOVED ACROSS THE SKY THEN STOPPED COMPLETELY.,gb,12/02/2004 00:00,2100,51.514125,-0.093689,12878-gb-diamond,diamond,Pending
hampshire (uk/england),I was outside feeding goats when I looked up and saw a quite long thin white object passing slowly overhead.,gb,11/08/2004 00:00,60,51.083333,-1.166667,12729-gb-Sleigh,Sleigh,Active
peterborough (uk/england),yellow light that hovered and the flew straight the upwards,gb,12/02/2004 00:00,12,52.583333,-0.25,12799-gb-light,light,Pending
glasgow (uk/scotland),Very large white rectunglar shaped object.,gb,11/08/2004 00:00,60,55.833333,-4.25,12640-gb-rectangle,rectangle,Active
manchester (uk/england),Oval  silver shaped object darts left to right and vanishes,gb,11/08/2004 00:00,300,53.5,-2.216667,12741-gb-oval,oval,Pending
london (uk/england),Indefinate shaped craft changing colour from blue to red.,gb,11/08/2004 00:00,900,51.514125,-0.093689,12553-gb-other,other,Pending
bristol (uk/england),glowing object in clear blue sky,gb,11/08/2004 00:00,600,51.45,-2.583333,12667-gb-cylinder,cylinder,Active
wolverhampton (uk/england),intelligently controlled starcraft witnessed.,gb,11/08/2004 00:00,1200,52.583333,-2.133333,12545-gb-other,other,Active
manchester (uk/england),STAR LIKE OBJECT MOVING AT SPEEDFOLLOWED BY ANOTHER IN A HALF CIRCLE FLASH.,gb,11/08/2004 00:00,300,53.5,-2.216667,12635-gb-fireball,fireball,Pending
shrewsbury (uk/england),A round white object flew diagonally behind a cloud.,gb,09/11/2004 00:00,30,52.716667,-2.733333,12455-gb-circle,circle,Pending
london (uk/england),i was visiting my grandmas on on new years in 2002 we were playing cards in the living room and becouse of the smoke i left the room,gb,11/08/2004 00:00,300,51.514125,-0.093689,12549-gb-Sleigh,Sleigh,Pending
ticknall (near derby) (uk/england),Cone shaped object with lights appearing to hover in the distance,gb,09/11/2004 00:00,40,52.8,-1.483333,12354-gb-cone,cone,Closed
basingstoke (uk/england),Dark with 3 or 4 flashing bands around it. Quite far away but clear. About the size of a jumbo jet making a faint humming noise. Left,gb,10/05/2004 00:00,60,51.266667,-1.083333,12533-gb-cigar,cigar,Pending
marlborough (uk/england),I was approaching the village on foot and noticed a bright orange ball it appeared stationary.,gb,09/11/2004 00:00,180,51.416667,-1.716667,12376-gb-sphere,sphere,Active
whitehaven (uk/england),My reason for entering this site is to ask rather than state that i have seen a Sleigh ((Sleigh Note:  Possible bird in flight.  PD)),gb,09/09/2004 00:00,0,54.55,-3.6,12246-gb-Sleigh,Sleigh,Pending
london (uk/england),Fast moving objects flying in sleigh with no sound,gb,09/09/2004 00:00,10,51.514125,-0.093689,12309-gb-Sleigh,Sleigh,Active
rubery (uk/england),A long black shape which appeared to be changing shape as it drifted high in the direction of a slight breeze.,gb,09/09/2004 00:00,1800,52.4,-2.016667,12216-gb-cigar,cigar,Active
yeovil (somerset) (uk/england),A loud sound that slowly moved from North to South like slowing  aircraft engines then oscillating,gb,09/09/2004 00:00,1200,50.95,-2.633333,12289-gb-Sleigh,Sleigh,Active
colwyn bay (town) (uk/wales),object  seen over wales englandin the 1970`s,gb,09/03/2004 00:00,10,53.3,-3.75,12044-gb-circle,circle,Active
west lancashire (uk/england),Witnessed a red metallic triangle cross the sky over OrmskirkWest LancashireUK.Estimated time 17.10pm.I was outside in the ba,gb,09/09/2004 00:00,20,53.888996,-2.633778,12231-gb-triangle,triangle,Active
london (uk/england),Brillently lite Trident shaped object hung in the sky,gb,09/03/2004 00:00,5400,51.514125,-0.093689,12026-gb-other,other,Active
london (uk/england),wavering and no sound,gb,09/04/2004 00:00,90,51.514125,-0.093689,12152-gb-cross,cross,Closed
cambridgeshire (uk/england),Cambridgeshire England. The conditions were excellent: blue skies with a few sizable white clouds making an appearance. At around 11:,gb,08/07/2004 00:00,1500,52.333333,0.083333,11939-gb-rectangle,rectangle,Pending
luton (uk/england),i seen two objects in the sky,gb,09/03/2004 00:00,1200,51.883333,-0.416667,12027-gb-changing,changing,Closed
london (uk/england),4 Nights i observed a hovering orb of light with 2 other observers this is the story  ((Sleigh Note:  Possibly a celestial body.  PD)),gb,09/03/2004 00:00,0,51.514125,-0.093689,11979-gb-Sleigh,Sleigh,Closed
broxburn (uk/england),These were not craft they were two bright flashes lasting between 30 seconds and 1 minute they equaled mars in brightness and sat one o,gb,08/07/2004 00:00,30,55.933333,-3.466667,11868-gb-light,light,Pending
widnes (uk/england),OK i put this behind me but in 1987 i was walking home from the pub and i heard a low humming noise i turned and there was a silver,gb,08/07/2004 00:00,60,53.35,-2.733333,11906-gb-egg,egg,Active
salisbury (uk/england),10ft white object 5ft off ground.,gb,08/07/2004 00:00,0,51.066667,-1.783333,11806-gb-cylinder,cylinder,Closed
nottingham (uk/england),large round object with red and yellow lighting,gb,08/07/2004 00:00,1200,52.966667,-1.166667,11811-gb-circle,circle,Active
london (uk/england),I switched the light off and went to bed Iwas looking out of the window when I saw a bright red and whte light.,gb,04/06/2004 00:00,0,51.514125,-0.093689,11631-gb-diamond,diamond,Active
west yorkshire (uk/england),HBCCSleigh CANADIAN REPORT:  The object fly slowly over us and behind a hillside making further observation impossible.,gb,04/06/2004 00:00,0,54,-1.5,11753-gb-Sleigh,Sleigh,Pending
london (hamstead heath) (uk/england),hamstead heath the new Sleigh,gb,04/06/2004 00:00,600,51.514125,-0.093689,11594-gb-Sleigh,Sleigh,Closed
london (uk/england),Spotted by 8 year old girl who looked out window after hearing a beeping noise.  Described what she saw as a flying submarine with flas,gb,04/06/2004 00:00,0,51.514125,-0.093689,11601-gb-cigar,cigar,Closed
manchester (uk/england),Small star like objects that move at a slow pace at high altitude and gradually fade away.,gb,04/06/2004 00:00,0,53.5,-2.216667,11534-gb-other,other,Pending
kent (uk/england),black cigar shaped object,gb,04/06/2004 00:00,900,51.25,0.75,11537-gb-cigar,cigar,Pending
southampton (uk/england),for about 15 mins me and a freind watched 9 lights in sleigh in the south of england (uk) on the 05/17/04,gb,04/06/2004 00:00,900,50.9,-1.4,11514-gb-Sleigh,Sleigh,Pending
doncaster (uk/england),17 May 2004 - Sleigh sighting in the UK. Three large oval shaped lights moving very fast in the sky.,gb,04/06/2004 00:00,2,53.533333,-1.116667,11521-gb-Sleigh,Sleigh,Active
rugeley (uk/england),It was pureley by chance that this unidentified object was spotted by my friend and I I was preparing to go to work for the evening w,gb,04/06/2004 00:00,2400,52.766667,-1.933333,11449-gb-changing,changing,Pending
brighton (uk/england),the object appeared to float for a long time and gently spun around.it was along way away and hard to see if there were any markings.on,gb,04/06/2004 00:00,0,50.833333,-0.15,11454-gb-cigar,cigar,Active
chester (uk/england),the B-2 lookalike moved from being Stationery over my head and moved off at slow speeds from my position.,gb,03/12/2004 00:00,180,53.2,-2.916667,11246-gb-triangle,triangle,Closed
motherwell (uk/scotland),HBCCSleigh CANADIAN REPORT:  The objects were both orange in colour and seemed to shimmer with long flowing tendrils.,gb,04/05/2004 00:00,180,55.783333,-4,11322-gb-Sleigh,Sleigh,Active
london (heathrow cranford) (uk/england),Well i saw three lights above the clouds the clouds were very scarce and scattered above you can see the dark sky and the stars.,gb,03/12/2004 00:00,600,51.514125,-0.093689,11070-gb-light,light,Active
london (uk/england),5 triangle shaped Sleigh over London,gb,04/05/2004 00:00,60,51.514125,-0.093689,11279-gb-Sleigh,Sleigh,Active
wiltshire (uk/england),shining diamond object above my friends heads(smaller than football ball). I had make three picture with 5.2 MP camra object is moving,gb,03/12/2004 00:00,0,51.25,-1.916667,10990-gb-diamond,diamond,Closed
dunstable (uk/england),Sleigh dancing,gb,03/12/2004 00:00,600,51.883333,-0.516667,11093-gb-Sleigh,Sleigh,Pending
thankerton (uk/scotland),Sleigh Sighting,gb,03/12/2004 00:00,120,55.616667,-3.616667,11055-gb-Sleigh,Sleigh,Closed
hastings (uk/england),slow moving bright ball of light like a white  flair,gb,02/11/2004 00:00,5,50.85,0.6,10937-gb-light,light,Active
london (uk/england),18:25 on 11/11/04 several light sleighs seen circling sky underneath clouds.,gb,03/12/2004 00:00,0,51.514125,-0.093689,10983-gb-Sleigh,Sleigh,Pending
blackpool (uk/england),No lights wings. Double balloon shape rolling slowly across late afternoon sky.,gb,02/03/2004 00:00,600,53.816667,-3.05,10698-gb-changing,changing,Active
manchester (uk/england),unknown flying object saw by myself and 2 friends it fell from the sky with lights flickering green triangle shaped,gb,02/11/2004 00:00,180,53.5,-2.216667,10846-gb-triangle,triangle,Pending
paisley (uk/scotland),Several nights in a row unsual hovering lights in the sky flashing red white blue flashing on a wide object in the sky.,gb,02/03/2004 00:00,0,55.833333,-4.433333,10672-gb-disk,disk,Active
nottingham (uk/england),it was getting closer then it quickly turned,gb,02/03/2004 00:00,1320,52.966667,-1.166667,10678-gb-diamond,diamond,Pending
chelmsford (uk/england),5 craft hovered in triangle sleigh and interupted all radio signals and vanished.,gb,02/03/2004 00:00,600,51.733333,0.483333,10578-gb-Sleigh,Sleigh,Active
blackburn (uk/england),Cigar/Rod shaped object rotating silently in the sky,gb,02/03/2004 00:00,600,55.866667,-3.633333,10666-gb-cigar,cigar,Active
