Unique ID,Complaint Description,Category,Date logged,Area Code,Ward,Country,Origin,Stage,Sub Status,Closed Successfully,Satisfaction,Within SLA,Closed date
647,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/11/2019,B32 3PB ,Birminham City Center,UK,Phone,Stage 3,Decision Pending,FALSE,4,FALSE,02/12/2019
284,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/08/2019,B28 0BS ,Hall Green,UK,Chat,Ombudsman,Decision Pending,FALSE,0,FALSE,01/09/2019
680,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/08/2019,B32 2ES ,Harborne,UK,Social,Ombudsman,Acknowledged,FALSE,0,FALSE,01/09/2019
20,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/08/2019,B15 3AW,Edgbaston,UK,Social,Ombudsman,Complaint Rejected,TRUE,1,TRUE,01/09/2019
416,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/07/2019,B26 3HH ,Sheldon,UK,Web,Ombudsman,Decision Pending,FALSE,1,FALSE,01/08/2019
812,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/08/2019,B32 3PD ,Birminham City Center,UK,Phone,Ombudsman,Closed,FALSE,0,FALSE,01/09/2019
152,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/08/2019,B28 0BT ,Hall Green,UK,Phone,Ombudsman,Complaint Upheld,FALSE,1,FALSE,01/09/2019
548,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/07/2019,B32 2ET ,Harborne,UK,Letter,Ombudsman,In Progress,FALSE,1,FALSE,01/08/2019
944,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/08/2019,B28 0BU ,Hall Green,UK,Chat,Ombudsman,Complaint Rejected,TRUE,2,TRUE,01/09/2019
295,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/07/2019,B26 3HJ ,Sheldon,UK,Social,Stage 3,Acknowledged,FALSE,8,TRUE,01/08/2019
691,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/07/2019,B32 3PJ ,Birminham City Center,UK,Web,Stage 3,Complaint Upheld,FALSE,1,TRUE,01/08/2019
163,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/07/2019,B28 0BX ,Hall Green,UK,Letter,Stage 3,In Progress,FALSE,5,TRUE,01/08/2019
559,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/07/2019,B32 2EU,Harborne,UK,Chat,Stage 3,Complaint Rejected,TRUE,3,TRUE,01/08/2019
955,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/07/2019,B15 1QS,Edgbaston,UK,Social,Stage 3,Decision Pending,FALSE,8,TRUE,01/08/2019
31,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/07/2019,B26 3HN ,Sheldon,UK,Web,Stage 3,Decision Pending,FALSE,7,TRUE,01/08/2019
427,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/07/2019,B32 3PP ,Birminham City Center,UK,Phone,Stage 3,Closed,TRUE,4,TRUE,01/08/2019
823,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/07/2019,B28 0BY ,Hall Green,UK,Letter,Stage 3,Decision Pending,FALSE,5,TRUE,01/08/2019
394,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/10/2019,B17 0HH,Harborne,UK,Chat,Stage 2,In Progress,FALSE,7,TRUE,01/11/2019
790,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/10/2019,B15 1TR,Edgbaston,UK,Social,Stage 2,Decision Pending,FALSE,10,TRUE,01/11/2019
262,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/10/2019,B26 3HP ,Sheldon,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/11/2019
658,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/10/2019,B32 3QD ,Birminham City Center,UK,Phone,Stage 2,Closed,TRUE,3,TRUE,01/11/2019
130,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/10/2019,B28 0DP ,Hall Green,UK,Social,Stage 2,Decision Pending,FALSE,10,TRUE,01/11/2019
526,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/07/2019,B17 0EQ,Harborne,UK,Web,Stage 2,Acknowledged,FALSE,2,TRUE,01/08/2019
922,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/10/2019,B28 0DR ,Hall Green,UK,Phone,Stage 2,Complaint Upheld,FALSE,3,TRUE,01/11/2019
97,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/01/2019,B26 3JA ,Sheldon,UK,Phone,Stage 1,Complaint Rejected,TRUE,2,TRUE,01/02/2019
493,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/01/2019,B32 3QG ,Birminham City Center,UK,Letter,Stage 1,Decision Pending,FALSE,7,TRUE,01/02/2019
889,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/01/2019,B28 0DW ,Hall Green,UK,Chat,Stage 1,Closed,TRUE,8,TRUE,01/02/2019
361,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/01/2019,B17 0HW,Harborne,UK,Web,Stage 1,Decision Pending,FALSE,1,TRUE,01/02/2019
757,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/01/2019,B16 9BH ,Edgbaston,UK,Phone,Stage 1,Decision Pending,FALSE,7,TRUE,01/02/2019
229,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/01/2019,B26 3JB ,Sheldon,UK,Chat,Stage 1,Complaint Upheld,FALSE,8,TRUE,01/02/2019
625,The glass in the bus stop was shattered again.,Anti Social Behaviour,01/01/2019,B32 3QH ,Birminham City Center,UK,Phone,Stage 2,In Progress,FALSE,8,TRUE,01/02/2019
372,Someone stole the pot plants from outside my unit.,Anti Social Behaviour,01/12/2019,B28 0EL ,Hall Green,UK,Phone,Ombudsman,Acknowledged,FALSE,3,TRUE,01/01/2020
768,Someone keeps leaving a garden gnome outside my front door and then progressively moving it around.,Anti Social Behaviour,01/12/2019,B17 9JY ,Harborne,UK,Letter,Ombudsman,Complaint Upheld,FALSE,6,TRUE,01/01/2020
240,There is a dogthat keeps breaking out of someones house and then using the pavement as a toilet.,Anti Social Behaviour,01/12/2019,B16 9BJ,Edgbaston,UK,Social,Ombudsman,In Progress,FALSE,10,TRUE,01/01/2020
636,Someone cntinuously keeps waking past all of the trees on the pavement and scratching them with what appears to be a blade of some sort.,Anti Social Behaviour,01/12/2019,B26 3JE ,Sheldon,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,01/01/2020
108,There is a perso driving this IRRITATING moped up and down our road at ridiculous hours of the night and waking up my children.,Anti Social Behaviour,01/12/2019,B32 3QJ,Birminham City Center,UK,Letter,Ombudsman,Decision Pending,FALSE,6,TRUE,01/01/2020
504,There is a car that is consistently doing wheel spins and doughnuts around the roundabout in our road.,Anti Social Behaviour,01/07/2019,B28 0EU ,Hall Green,UK,Chat,Ombudsman,Closed,FALSE,1,FALSE,01/08/2019
900,The bus stop down the road from us keeps on being vandalised with permanent marker.,Anti Social Behaviour,01/12/2019,B28 0HD ,Hall Green,UK,Social,Ombudsman,Decision Pending,FALSE,10,TRUE,01/01/2020
174,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B15 2NG ,Edgbaston,UK,Chat,Stage 2,Complaint Rejected,TRUE,0,TRUE,02/07/2019
570,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B26 3JG ,Sheldon,UK,Social,Stage 2,Decision Pending,FALSE,7,TRUE,02/07/2019
966,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B7 4DE ,Birminham City Center,UK,Phone,Stage 2,Closed,TRUE,2,TRUE,02/07/2019
42,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B28 0HN ,Hall Green,UK,Phone,Stage 2,Closed,TRUE,3,TRUE,02/07/2019
438,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B17 9LA ,Harborne,UK,Letter,Stage 2,Decision Pending,FALSE,6,TRUE,02/07/2019
834,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B15 2NH ,Edgbaston,UK,Chat,Stage 2,Acknowledged,FALSE,7,TRUE,02/07/2019
306,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B26 3JH ,Sheldon,UK,Web,Stage 2,Complaint Upheld,FALSE,2,TRUE,02/07/2019
702,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/06/2019,B7 4LT,Birminham City Center,UK,Phone,Stage 2,In Progress,FALSE,3,TRUE,02/07/2019
75,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B28 0HP ,Hall Green,UK,Social,Stage 3,Complaint Upheld,FALSE,3,TRUE,01/04/2019
471,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B17 9LB ,Harborne,UK,Web,Stage 3,In Progress,FALSE,1,TRUE,01/04/2019
867,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B15 2NQ ,Edgbaston,UK,Phone,Stage 3,Complaint Rejected,TRUE,3,TRUE,01/04/2019
339,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B26 3JR ,Sheldon,UK,Chat,Stage 3,Decision Pending,FALSE,8,TRUE,01/04/2019
735,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B28 0HR ,Hall Green,UK,Social,Stage 3,Closed,TRUE,8,TRUE,01/04/2019
207,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B28 0HS ,Hall Green,UK,Phone,Stage 3,Decision Pending,FALSE,4,TRUE,01/04/2019
603,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B17 9LG,Harborne,UK,Letter,Stage 3,Acknowledged,FALSE,5,TRUE,01/04/2019
999,"Staff members did not do what they said they were going to do, which led to me missing a payment.",Lack of action of staff affecting a group,01/03/2019,B15 2NU,Edgbaston,UK,Chat,Stage 2,Complaint Upheld,FALSE,7,TRUE,01/04/2019
302,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/07/2019,B26 3JS ,Sheldon,UK,Phone,Stage 2,Acknowledged,FALSE,0,FALSE,01/08/2019
698,The trees on our road are not looked after and are basically growing wild.,Environmental,01/02/2019,B8 1LB,Birminham City Center,UK,Letter,Stage 2,Complaint Upheld,FALSE,6,FALSE,04/03/2019
38,our road looks like the hundred acre woods… sort it out.,Environmental,01/02/2019,B28 0HT ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,0,FALSE,04/03/2019
434,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/02/2019,B17 0BN,Harborne,UK,Chat,Stage 2,Closed,TRUE,1,FALSE,04/03/2019
830,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/02/2019,B15 3AS ,Edgbaston,UK,Social,Stage 2,Decision Pending,FALSE,1,FALSE,04/03/2019
170,The trees on our road are not looked after and are basically growing wild.,Environmental,01/02/2019,B26 3LS ,Sheldon,UK,Social,Stage 2,In Progress,FALSE,1,FALSE,04/03/2019
566,our road looks like the hundred acre woods… sort it out.,Environmental,01/02/2019,B8 1TB,Birminham City Center,UK,Web,Stage 2,Complaint Rejected,TRUE,2,TRUE,04/03/2019
962,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/07/2019,B28 0HU ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,3,FALSE,01/08/2019
5,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/05/2019,B28 0HW,Hall Green,UK,Phone,Stage 1,Complaint Upheld,FALSE,1,FALSE,01/06/2019
401,The trees on our road are not looked after and are basically growing wild.,Environmental,01/05/2019,B15 3AT ,Edgbaston,UK,Web,Stage 1,In Progress,FALSE,1,FALSE,01/06/2019
797,our road looks like the hundred acre woods… sort it out.,Environmental,01/05/2019,B26 3NJ ,Sheldon,UK,Phone,Stage 1,Complaint Rejected,TRUE,2,TRUE,01/06/2019
137,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/05/2019,B8 1ED ,Birminham City Center,UK,Phone,Stage 2,Decision Pending,FALSE,4,FALSE,01/06/2019
533,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/05/2019,B28 0TA,Hall Green,UK,Letter,Stage 1,Acknowledged,FALSE,7,FALSE,01/06/2019
929,The trees on our road are not looked after and are basically growing wild.,Environmental,01/05/2019,B17 9AP,Harborne,UK,Chat,Stage 1,Complaint Upheld,FALSE,1,FALSE,01/06/2019
269,our road looks like the hundred acre woods… sort it out.,Environmental,01/05/2019,B15 3AX ,Edgbaston,UK,Chat,Stage 1,Decision Pending,FALSE,0,FALSE,01/06/2019
665,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/05/2019,B26 3NL ,Sheldon,UK,Social,Stage 1,Closed,TRUE,1,FALSE,01/06/2019
16,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/04/2019,B8 1EH ,Birminham City Center,UK,Web,Ombudsman,In Progress,FALSE,2,TRUE,02/05/2019
412,The trees on our road are not looked after and are basically growing wild.,Environmental,01/04/2019,B28 0UU,Hall Green,UK,Phone,Ombudsman,Complaint Rejected,TRUE,1,TRUE,02/05/2019
808,our road looks like the hundred acre woods… sort it out.,Environmental,01/04/2019,B17 9EX ,Harborne,UK,Phone,Ombudsman,Decision Pending,FALSE,6,TRUE,02/05/2019
280,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/04/2019,B28 0JP ,Hall Green,UK,Social,Ombudsman,Closed,FALSE,1,FALSE,02/05/2019
676,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/04/2019,B26 3NR ,Sheldon,UK,Web,Ombudsman,Decision Pending,FALSE,2,TRUE,02/05/2019
148,The trees on our road are not looked after and are basically growing wild.,Environmental,01/04/2019,B8 1LD ,Birminham City Center,UK,Phone,Ombudsman,Acknowledged,FALSE,6,TRUE,02/05/2019
544,our road looks like the hundred acre woods… sort it out.,Environmental,01/04/2019,B28 0JR,Hall Green,UK,Chat,Ombudsman,Complaint Upheld,FALSE,7,TRUE,02/05/2019
940,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/07/2019,B17 9EY ,Harborne,UK,Social,Stage 2,In Progress,FALSE,10,TRUE,01/08/2019
93,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/09/2019,B15 3SH ,Edgbaston,UK,Letter,Stage 1,In Progress,FALSE,5,TRUE,02/10/2019
489,The trees on our road are not looked after and are basically growing wild.,Environmental,01/07/2019,B26 3NW ,Sheldon,UK,Phone,Stage 1,Complaint Rejected,TRUE,3,TRUE,01/08/2019
885,our road looks like the hundred acre woods… sort it out.,Environmental,01/09/2019,B8 1LE,Birminham City Center,UK,Phone,Stage 1,Decision Pending,FALSE,8,TRUE,02/10/2019
357,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/09/2019,B28 0SR ,Hall Green,UK,Phone,Stage 1,Closed,TRUE,4,TRUE,02/10/2019
753,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/09/2019,B17 9HA ,Harborne,UK,Letter,Stage 1,Decision Pending,FALSE,5,TRUE,02/10/2019
225,The trees on our road are not looked after and are basically growing wild.,Environmental,01/09/2019,B28 0ST ,Hall Green,UK,Social,Stage 1,Acknowledged,FALSE,8,TRUE,02/10/2019
621,our road looks like the hundred acre woods… sort it out.,Environmental,01/09/2019,B26 3PD ,Sheldon,UK,Web,Stage 1,Complaint Upheld,FALSE,1,TRUE,02/10/2019
203,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/11/2019,B8 1AN,Birminham City Center,UK,Letter,Stage 3,Closed,TRUE,1,FALSE,02/12/2019
599,The trees on our road are not being pruned or taken care of properly. Its very upsetting.,Environmental,01/11/2019,B28 0SU ,Hall Green,UK,Chat,Stage 2,Decision Pending,FALSE,1,FALSE,02/12/2019
995,The trees on our road are not looked after and are basically growing wild.,Environmental,01/11/2019,B17 9HB,Harborne,UK,Social,Stage 3,Acknowledged,FALSE,0,FALSE,02/12/2019
335,our road looks like the hundred acre woods… sort it out.,Environmental,01/11/2019,B15 3SJ ,Edgbaston,UK,Social,Stage 3,Complaint Rejected,TRUE,1,TRUE,02/12/2019
731,I feel as if I live in Sherwood forest with the amount of overgrown brambles in our road.,Environmental,01/11/2019,B26 3PG ,Sheldon,UK,Web,Stage 3,Decision Pending,FALSE,0,FALSE,02/12/2019
71,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/07/2019,B8 1DX,Birminham City Center,UK,Web,Stage 3,Acknowledged,FALSE,7,FALSE,01/08/2019
467,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 0SX ,Hall Green,UK,Phone,Stage 3,Complaint Upheld,FALSE,1,FALSE,01/08/2019
863,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/11/2019,B28 0SZ ,Hall Green,UK,Phone,Stage 3,In Progress,FALSE,0,FALSE,02/12/2019
104,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/08/2019,B15 3SR ,Edgbaston,UK,Chat,Ombudsman,Complaint Rejected,TRUE,1,TRUE,01/09/2019
500,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/08/2019,B26 3PN ,Sheldon,UK,Social,Ombudsman,Decision Pending,FALSE,0,FALSE,01/09/2019
896,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/08/2019,B8 1AW,Birminham City Center,UK,Web,Ombudsman,Closed,FALSE,1,FALSE,01/09/2019
236,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 0TB ,Hall Green,UK,Web,Ombudsman,Complaint Upheld,FALSE,1,FALSE,01/08/2019
632,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/08/2019,B17 0ED ,Harborne,UK,Phone,Stage 2,In Progress,FALSE,1,FALSE,01/09/2019
368,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/08/2019,B15 3SS ,Edgbaston,UK,Letter,Ombudsman,Decision Pending,FALSE,0,FALSE,01/09/2019
764,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/08/2019,B26 3PP ,Sheldon,UK,Phone,Ombudsman,Acknowledged,FALSE,1,FALSE,01/09/2019
115,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/07/2019,B28 0TE ,Hall Green,UK,Social,Stage 3,Decision Pending,FALSE,8,TRUE,01/08/2019
511,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 0TF ,Hall Green,UK,Phone,Stage 3,Closed,TRUE,1,TRUE,01/08/2019
907,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/07/2019,B17 0EE ,Harborne,UK,Phone,Stage 3,Decision Pending,FALSE,4,TRUE,01/08/2019
379,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/07/2019,B15 3ST ,Edgbaston,UK,Chat,Stage 3,Acknowledged,FALSE,8,TRUE,01/08/2019
775,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/07/2019,B26 3PX ,Sheldon,UK,Social,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/08/2019
247,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/07/2019,B8 1AQ,Birminham City Center,UK,Phone,Stage 3,In Progress,FALSE,4,TRUE,01/08/2019
643,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 0TG,Hall Green,UK,Letter,Stage 3,Complaint Rejected,TRUE,2,TRUE,01/08/2019
214,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/10/2019,B28 8TD ,Hall Green,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,01/11/2019
610,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/10/2019,B15 3SX ,Edgbaston,UK,Social,Stage 2,Acknowledged,FALSE,10,TRUE,01/11/2019
82,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/10/2019,B26 3PY ,Sheldon,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/11/2019
478,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/07/2019,B9 4ED ,Birminham City Center,UK,Letter,Stage 2,In Progress,FALSE,7,TRUE,01/08/2019
874,The transport services are HORRENDOUS in this council.,Transport,01/10/2019,B28 8TE,Hall Green,UK,Phone,Stage 2,Complaint Rejected,TRUE,1,TRUE,01/11/2019
346,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/07/2019,B17 0EF ,Harborne,UK,Web,Stage 2,Decision Pending,FALSE,2,TRUE,01/08/2019
742,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/10/2019,B28 8SE ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/11/2019
313,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/01/2019,B26 3YU,Sheldon,UK,Phone,Stage 1,Complaint Upheld,FALSE,5,TRUE,01/02/2019
709,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/01/2019,B9 4EE,Birminham City Center,UK,Chat,Stage 1,In Progress,FALSE,8,TRUE,01/02/2019
181,The transport services are HORRENDOUS in this council.,Transport,01/01/2019,B28 8SF ,Hall Green,UK,Phone,Stage 1,Complaint Rejected,TRUE,0,TRUE,01/02/2019
577,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/01/2019,B17 0EG ,Harborne,UK,Phone,Stage 1,Decision Pending,FALSE,4,TRUE,01/02/2019
973,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/01/2019,B28 8SG ,Hall Green,UK,Letter,Stage 1,Closed,TRUE,3,TRUE,01/02/2019
49,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/01/2019,B26 3JY ,Sheldon,UK,Phone,Stage 1,Closed,TRUE,8,TRUE,01/02/2019
445,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/01/2019,B12 0SH,Birminham City Center,UK,Social,Stage 1,Decision Pending,FALSE,8,TRUE,01/02/2019
841,The transport services are HORRENDOUS in this council.,Transport,01/01/2019,B28 8SQ,Hall Green,UK,Web,Stage 1,Acknowledged,FALSE,1,TRUE,01/02/2019
192,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/12/2019,B28 8HT ,Hall Green,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,01/01/2020
588,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/12/2019,B15 3SZ ,Edgbaston,UK,Letter,Ombudsman,Closed,FALSE,1,FALSE,01/01/2020
984,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/12/2019,B26 3LA ,Sheldon,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,01/01/2020
60,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/07/2019,B28 8HU ,Hall Green,UK,Social,Ombudsman,Decision Pending,FALSE,10,TRUE,01/08/2019
456,The transport services are HORRENDOUS in this council.,Transport,01/12/2019,B28 8JA ,Hall Green,UK,Web,Ombudsman,Acknowledged,FALSE,2,TRUE,01/01/2020
852,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/12/2019,B28 8JD ,Hall Green,UK,Phone,Ombudsman,Complaint Upheld,FALSE,7,TRUE,01/01/2020
324,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/12/2019,B28 8JE ,Hall Green,UK,Chat,Ombudsman,In Progress,FALSE,7,TRUE,01/01/2020
720,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/12/2019,B26 3LE,Sheldon,UK,Social,Ombudsman,Complaint Rejected,TRUE,1,TRUE,01/01/2020
390,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/06/2019,B28 8JF ,Hall Green,UK,Social,Stage 2,Complaint Upheld,FALSE,10,TRUE,02/07/2019
786,The transport services are HORRENDOUS in this council.,Transport,01/06/2019,B28 8JG ,Hall Green,UK,Web,Stage 2,In Progress,FALSE,2,TRUE,02/07/2019
258,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/06/2019,B17 0EH ,Harborne,UK,Letter,Stage 2,Complaint Rejected,TRUE,0,TRUE,02/07/2019
654,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/06/2019,B28 8JQ ,Hall Green,UK,Chat,Stage 2,Decision Pending,FALSE,7,TRUE,02/07/2019
126,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/07/2019,B26 3TU,Sheldon,UK,Web,Stage 2,Closed,TRUE,2,TRUE,01/08/2019
522,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/06/2019,B33 0RN ,Birminham City Center,UK,Phone,Stage 2,Decision Pending,FALSE,3,TRUE,02/07/2019
918,The transport services are HORRENDOUS in this council.,Transport,01/07/2019,B28 8PA ,Hall Green,UK,Letter,Stage 2,Acknowledged,FALSE,6,TRUE,01/08/2019
291,I am going to buy myself a sleigh because Id have more chance getting to work in that than to rely on the transport in this town.,Transport,01/03/2019,B28 8PB ,Hall Green,UK,Web,Stage 3,Decision Pending,FALSE,1,TRUE,01/04/2019
687,I keep getting fines for driving in a bus lane.. But our road IS a bius lane. Sort it out.,Transport,01/03/2019,B15 3TA ,Edgbaston,UK,Phone,Stage 3,Decision Pending,FALSE,7,TRUE,01/04/2019
159,You are stealing money from the community in the way you are fining us for doing 1 mile over the speed limit. Its mental.,Transport,01/07/2019,B26 3SZ,Sheldon,UK,Chat,Stage 3,Complaint Upheld,FALSE,8,TRUE,01/08/2019
555,Currently there is no transport for cildren to get to school from our area. Not even a bus.,Transport,01/03/2019,B33 0RT ,Birminham City Center,UK,Social,Stage 3,In Progress,FALSE,8,TRUE,01/04/2019
